HomeID,Date,Appliance,Room,Watts,HoursPerDay,SmartDevice
126,2025-07-07,Dryer,Laundry,2891,1.5,False
126,2025-07-07,Television,Living Room,228,2.7,True
126,2025-07-07,Microwave,Kitchen,1151,0.6,False
126,2025-07-07,Laptop,Office,61,5.0,True
126,2025-07-07,Air Conditioner,Bedroom,1484,6.0,False
126,2025-07-07,Refrigerator,Kitchen,169,24.0,True
126,2025-07-08,Ceiling Fan,Bedroom,76,8.4,False
126,2025-07-08,Heater,Garage,1986,2.7,False
126,2025-07-08,Television,Living Room,209,4.0,True
126,2025-07-08,Desk Lamp,Office,57,3.7,True
126,2025-07-08,Air Conditioner,Bedroom,1535,6.1,False
126,2025-07-08,Washing Machine,Laundry,459,2.0,False
126,2025-07-09,Television,Living Room,198,3.4,True
126,2025-07-09,Desk Lamp,Office,59,7.7,True
126,2025-07-09,Refrigerator,Kitchen,169,24.0,True
126,2025-07-09,Microwave,Kitchen,1195,0.5,False
126,2025-07-09,Washing Machine,Laundry,492,1.6,False
126,2025-07-09,Heater,Garage,1781,4.7,False
126,2025-07-10,Television,Living Room,181,2.3,True
126,2025-07-10,Air Conditioner,Bedroom,1436,6.1,False
126,2025-07-10,Refrigerator,Kitchen,168,24.0,True
126,2025-07-10,Desk Lamp,Office,59,3.4,True
126,2025-07-10,Microwave,Kitchen,1210,1.0,False
126,2025-07-10,Washing Machine,Laundry,537,1.4,False
126,2025-07-11,Microwave,Kitchen,1172,0.9,False
126,2025-07-11,Refrigerator,Kitchen,146,24.0,True
126,2025-07-11,Laptop,Office,72,6.8,False
126,2025-07-11,Television,Living Room,224,4.5,False
126,2025-07-11,Washing Machine,Laundry,489,2.0,False
126,2025-07-12,Laptop,Office,65,4.6,True
126,2025-07-12,Microwave,Kitchen,1184,0.9,False
126,2025-07-12,Television,Living Room,192,2.9,False
126,2025-07-12,Heater,Garage,1772,2.6,False
126,2025-07-12,Refrigerator,Kitchen,144,24.0,True
126,2025-07-12,Dryer,Laundry,3116,1.0,False
126,2025-07-12,Washing Machine,Laundry,513,1.0,False
126,2025-07-12,Ceiling Fan,Bedroom,89,8.1,True
126,2025-07-13,Heater,Garage,1833,2.0,False
126,2025-07-13,Air Conditioner,Bedroom,1547,4.4,True
126,2025-07-13,Washing Machine,Laundry,451,1.3,False
126,2025-07-13,Laptop,Office,75,4.8,True
126,2025-07-13,Dryer,Laundry,3074,0.9,True
126,2025-07-13,Television,Living Room,209,5.7,False
126,2025-07-14,Air Conditioner,Bedroom,1448,10.0,True
126,2025-07-14,Ceiling Fan,Bedroom,76,9.9,False
126,2025-07-14,Laptop,Office,72,7.3,True
126,2025-07-14,Heater,Garage,1636,3.1,False
126,2025-07-14,Desk Lamp,Office,58,6.7,True
126,2025-07-15,Washing Machine,Laundry,466,2.0,True
126,2025-07-15,Dryer,Laundry,2873,1.1,False
126,2025-07-15,Heater,Garage,1719,3.9,False
126,2025-07-15,Television,Living Room,198,4.3,True
126,2025-07-15,Desk Lamp,Office,51,2.8,True
126,2025-07-15,Microwave,Kitchen,1153,0.8,False
126,2025-07-16,Washing Machine,Laundry,480,1.8,False
126,2025-07-16,Microwave,Kitchen,1236,0.6,False
126,2025-07-16,Television,Living Room,204,5.9,False
126,2025-07-16,Ceiling Fan,Bedroom,70,6.8,True
126,2025-07-16,Dryer,Laundry,3147,1.5,True
126,2025-07-17,Television,Living Room,233,2.1,True
126,2025-07-17,Microwave,Kitchen,1087,0.3,True
126,2025-07-17,Washing Machine,Laundry,454,1.3,False
126,2025-07-17,Ceiling Fan,Bedroom,80,11.5,False
126,2025-07-17,Laptop,Office,78,3.8,True
126,2025-07-17,Refrigerator,Kitchen,158,24.0,True
126,2025-07-17,Dryer,Laundry,2938,1.4,False
126,2025-07-17,Air Conditioner,Bedroom,1471,6.7,True
126,2025-07-18,Desk Lamp,Office,48,3.3,True
126,2025-07-18,Air Conditioner,Bedroom,1431,6.7,True
126,2025-07-18,Heater,Garage,1710,2.0,False
126,2025-07-18,Television,Living Room,199,2.2,True
126,2025-07-18,Refrigerator,Kitchen,153,24.0,True
126,2025-07-18,Microwave,Kitchen,1143,1.0,False
126,2025-07-19,Washing Machine,Laundry,537,1.8,False
126,2025-07-19,Microwave,Kitchen,1133,0.5,False
126,2025-07-19,Laptop,Office,78,4.9,True
126,2025-07-19,Ceiling Fan,Bedroom,89,7.0,True
126,2025-07-19,Desk Lamp,Office,54,7.9,True
126,2025-07-19,Television,Living Room,220,2.4,False
126,2025-07-20,Air Conditioner,Bedroom,1577,4.1,False
126,2025-07-20,Dryer,Laundry,3043,1.4,True
126,2025-07-20,Ceiling Fan,Bedroom,71,11.6,True
126,2025-07-20,Washing Machine,Laundry,488,1.6,False
126,2025-07-20,Television,Living Room,190,4.2,True
126,2025-07-20,Heater,Garage,1809,2.6,False
126,2025-07-20,Desk Lamp,Office,60,3.5,True
126,2025-07-20,Laptop,Office,61,4.6,True
126,2025-07-21,Ceiling Fan,Bedroom,90,11.4,False
126,2025-07-21,Heater,Garage,1941,4.2,True
126,2025-07-21,Television,Living Room,181,2.2,False
126,2025-07-21,Air Conditioner,Bedroom,1441,7.5,False
126,2025-07-21,Laptop,Office,71,5.2,True
126,2025-07-21,Dryer,Laundry,3081,0.9,False
126,2025-07-21,Refrigerator,Kitchen,168,24.0,False
126,2025-07-22,Washing Machine,Laundry,513,1.2,False
126,2025-07-22,Dryer,Laundry,3144,1.4,False
126,2025-07-22,Ceiling Fan,Bedroom,90,10.3,True
126,2025-07-22,Heater,Garage,1806,2.7,False
126,2025-07-22,Laptop,Office,68,7.3,False
126,2025-07-22,Air Conditioner,Bedroom,1466,6.3,True
126,2025-07-22,Refrigerator,Kitchen,154,24.0,True
126,2025-07-22,Television,Living Room,246,5.9,True
126,2025-07-23,Television,Living Room,200,2.0,True
126,2025-07-23,Refrigerator,Kitchen,164,24.0,False
126,2025-07-23,Microwave,Kitchen,1202,0.5,True
126,2025-07-23,Desk Lamp,Office,41,6.0,True
126,2025-07-23,Heater,Garage,1907,2.7,True
126,2025-07-23,Dryer,Laundry,2839,1.2,False
126,2025-07-23,Air Conditioner,Bedroom,1553,9.4,False
126,2025-07-23,Laptop,Office,70,7.8,True
126,2025-07-24,Heater,Garage,1740,3.4,True
126,2025-07-24,Desk Lamp,Office,45,2.0,True
126,2025-07-24,Ceiling Fan,Bedroom,85,11.8,True
126,2025-07-24,Refrigerator,Kitchen,143,24.0,True
126,2025-07-24,Laptop,Office,74,7.5,True
126,2025-07-25,Laptop,Office,73,7.8,False
126,2025-07-25,Desk Lamp,Office,38,5.6,True
126,2025-07-25,Television,Living Room,196,3.2,False
126,2025-07-25,Heater,Garage,1710,3.1,True
126,2025-07-25,Air Conditioner,Bedroom,1434,5.3,False
126,2025-07-25,Washing Machine,Laundry,499,1.3,False
126,2025-07-26,Air Conditioner,Bedroom,1553,8.0,False
126,2025-07-26,Ceiling Fan,Bedroom,81,10.9,False
126,2025-07-26,Laptop,Office,73,3.7,True
126,2025-07-26,Refrigerator,Kitchen,146,24.0,True
126,2025-07-26,Washing Machine,Laundry,516,1.1,False
126,2025-07-26,Television,Living Room,182,5.1,True
126,2025-07-27,Washing Machine,Laundry,466,2.0,False
126,2025-07-27,Desk Lamp,Office,59,4.1,True
126,2025-07-27,Microwave,Kitchen,1237,0.6,False
126,2025-07-27,Ceiling Fan,Bedroom,73,7.9,False
126,2025-07-27,Air Conditioner,Bedroom,1555,6.1,True
126,2025-07-27,Heater,Garage,1629,4.9,False
126,2025-07-27,Television,Living Room,222,2.1,True
126,2025-07-28,Laptop,Office,66,5.9,True
126,2025-07-28,Air Conditioner,Bedroom,1418,5.7,False
126,2025-07-28,Television,Living Room,227,4.5,True
126,2025-07-28,Refrigerator,Kitchen,144,24.0,True
126,2025-07-28,Microwave,Kitchen,1133,0.8,False
126,2025-07-28,Washing Machine,Laundry,511,1.3,False
126,2025-07-28,Heater,Garage,1884,3.3,False
126,2025-07-28,Dryer,Laundry,3085,1.2,False
126,2025-08-01,Washing Machine,Laundry,528,1.6,False
126,2025-08-01,Microwave,Kitchen,1121,0.6,True
126,2025-08-01,Heater,Garage,1966,2.8,False
126,2025-08-01,Air Conditioner,Bedroom,1504,6.2,False
126,2025-08-01,Laptop,Office,74,5.9,True
126,2025-08-01,Television,Living Room,214,3.4,False
126,2025-08-02,Refrigerator,Kitchen,153,24.0,True
126,2025-08-02,Heater,Garage,1849,4.7,False
126,2025-08-02,Dryer,Laundry,3152,1.0,False
126,2025-08-02,Air Conditioner,Bedroom,1593,6.1,False
126,2025-08-02,Washing Machine,Laundry,510,1.4,False
126,2025-08-02,Ceiling Fan,Bedroom,90,6.1,True
126,2025-08-02,Microwave,Kitchen,1257,0.9,True
126,2025-08-03,Microwave,Kitchen,1225,0.6,False
126,2025-08-03,Laptop,Office,62,6.7,True
126,2025-08-03,Air Conditioner,Bedroom,1591,7.8,False
126,2025-08-03,Television,Living Room,228,2.9,True
126,2025-08-03,Desk Lamp,Office,54,2.4,True
126,2025-08-03,Ceiling Fan,Bedroom,71,6.5,True
126,2025-08-03,Dryer,Laundry,2912,1.1,False
126,2025-08-03,Heater,Garage,1868,3.0,False
126,2025-08-04,Heater,Garage,1704,4.8,False
126,2025-08-04,Desk Lamp,Office,34,3.4,False
126,2025-08-04,Ceiling Fan,Bedroom,78,6.6,True
126,2025-08-04,Air Conditioner,Bedroom,1581,9.4,True
126,2025-08-04,Television,Living Room,236,2.4,True
126,2025-08-05,Heater,Garage,1886,3.0,True
126,2025-08-05,Laptop,Office,79,4.9,True
126,2025-08-05,Ceiling Fan,Bedroom,71,10.2,True
126,2025-08-05,Dryer,Laundry,2849,0.9,False
126,2025-08-05,Microwave,Kitchen,1221,0.8,False
126,2025-08-05,Television,Living Room,190,5.4,True
126,2025-08-05,Refrigerator,Kitchen,163,24.0,True
126,2025-08-06,Washing Machine,Laundry,461,1.5,False
126,2025-08-06,Desk Lamp,Office,34,3.5,True
126,2025-08-06,Television,Living Room,220,4.1,False
126,2025-08-06,Microwave,Kitchen,1069,1.0,False
126,2025-08-06,Heater,Garage,1611,2.3,False
126,2025-08-06,Refrigerator,Kitchen,141,24.0,True
126,2025-08-06,Dryer,Laundry,3161,1.4,False
126,2025-08-06,Air Conditioner,Bedroom,1588,9.1,False
126,2025-08-07,Microwave,Kitchen,1251,0.4,False
126,2025-08-07,Laptop,Office,60,5.3,True
126,2025-08-07,Air Conditioner,Bedroom,1448,4.2,False
126,2025-08-07,Refrigerator,Kitchen,168,24.0,True
126,2025-08-07,Television,Living Room,192,5.6,True
126,2025-08-08,Ceiling Fan,Bedroom,78,9.9,True
126,2025-08-08,Air Conditioner,Bedroom,1490,5.8,False
126,2025-08-08,Washing Machine,Laundry,485,1.6,False
126,2025-08-08,Desk Lamp,Office,43,3.2,True
126,2025-08-08,Dryer,Laundry,3034,1.3,True
126,2025-08-08,Television,Living Room,220,2.1,True
126,2025-08-09,Heater,Garage,1811,3.1,True
126,2025-08-09,Refrigerator,Kitchen,145,24.0,True
126,2025-08-09,Television,Living Room,220,5.0,True
126,2025-08-09,Ceiling Fan,Bedroom,71,7.8,True
126,2025-08-09,Air Conditioner,Bedroom,1525,9.7,False
126,2025-08-10,Microwave,Kitchen,1206,0.8,True
126,2025-08-10,Laptop,Office,60,6.8,False
126,2025-08-10,Dryer,Laundry,2900,1.0,False
126,2025-08-10,Ceiling Fan,Bedroom,80,10.8,True
126,2025-08-10,Refrigerator,Kitchen,148,24.0,True
126,2025-08-10,Heater,Garage,1935,2.6,False
126,2025-08-11,Television,Living Room,202,5.1,True
126,2025-08-11,Washing Machine,Laundry,516,1.0,False
126,2025-08-11,Laptop,Office,61,4.8,True
126,2025-08-11,Dryer,Laundry,3058,1.3,False
126,2025-08-11,Microwave,Kitchen,1121,1.0,False
126,2025-08-12,Heater,Garage,1893,2.3,False
126,2025-08-12,Television,Living Room,236,5.3,False
126,2025-08-12,Laptop,Office,67,6.2,True
126,2025-08-12,Refrigerator,Kitchen,169,24.0,True
126,2025-08-12,Desk Lamp,Office,55,6.9,False
126,2025-08-12,Microwave,Kitchen,1296,0.7,True
126,2025-08-13,Refrigerator,Kitchen,140,24.0,True
126,2025-08-13,Dryer,Laundry,3196,0.9,False
126,2025-08-13,Ceiling Fan,Bedroom,81,7.7,True
126,2025-08-13,Laptop,Office,71,4.0,True
126,2025-08-13,Washing Machine,Laundry,490,1.9,False
126,2025-08-14,Television,Living Room,207,5.8,True
126,2025-08-14,Air Conditioner,Bedroom,1430,7.1,True
126,2025-08-14,Desk Lamp,Office,46,3.9,True
126,2025-08-14,Laptop,Office,68,5.2,True
126,2025-08-14,Microwave,Kitchen,1102,0.7,False
126,2025-08-15,Laptop,Office,79,7.7,False
126,2025-08-15,Dryer,Laundry,2929,0.8,False
126,2025-08-15,Ceiling Fan,Bedroom,70,6.9,False
126,2025-08-15,Television,Living Room,232,3.8,True
126,2025-08-15,Heater,Garage,1742,3.8,False
126,2025-08-15,Microwave,Kitchen,1052,0.4,False
126,2025-08-15,Desk Lamp,Office,36,4.5,True
126,2025-08-15,Refrigerator,Kitchen,153,24.0,True
126,2025-08-16,Heater,Garage,1979,3.1,False
126,2025-08-16,Air Conditioner,Bedroom,1400,8.7,False
126,2025-08-16,Laptop,Office,75,4.6,True
126,2025-08-16,Microwave,Kitchen,1074,0.4,False
126,2025-08-16,Dryer,Laundry,2988,1.5,True
126,2025-08-16,Washing Machine,Laundry,498,1.8,False
126,2025-08-17,Heater,Garage,1877,2.5,False
126,2025-08-17,Television,Living Room,197,3.2,True
126,2025-08-17,Air Conditioner,Bedroom,1411,5.6,True
126,2025-08-17,Washing Machine,Laundry,463,1.1,False
126,2025-08-17,Refrigerator,Kitchen,145,24.0,True
126,2025-08-17,Microwave,Kitchen,1072,0.4,False
126,2025-08-17,Dryer,Laundry,2983,1.3,True
126,2025-08-17,Desk Lamp,Office,34,6.4,True
126,2025-08-18,Television,Living Room,249,5.7,True
126,2025-08-18,Microwave,Kitchen,1159,0.5,True
126,2025-08-18,Desk Lamp,Office,33,7.0,True
126,2025-08-18,Washing Machine,Laundry,490,1.2,False
126,2025-08-18,Refrigerator,Kitchen,163,24.0,True
126,2025-08-18,Dryer,Laundry,3009,1.5,False
126,2025-08-18,Heater,Garage,1655,4.9,False
126,2025-08-19,Heater,Garage,1655,2.2,False
126,2025-08-19,Microwave,Kitchen,1086,0.6,False
126,2025-08-19,Ceiling Fan,Bedroom,85,8.4,True
126,2025-08-19,Desk Lamp,Office,59,5.3,True
126,2025-08-19,Refrigerator,Kitchen,153,24.0,True
126,2025-08-19,Air Conditioner,Bedroom,1499,6.5,False
126,2025-08-19,Washing Machine,Laundry,482,1.3,True
126,2025-08-20,Television,Living Room,249,2.8,True
126,2025-08-20,Desk Lamp,Office,53,7.0,True
126,2025-08-20,Dryer,Laundry,2988,1.3,False
126,2025-08-20,Microwave,Kitchen,1037,0.8,False
126,2025-08-20,Heater,Garage,1849,2.4,False
126,2025-08-21,Air Conditioner,Bedroom,1447,8.4,False
126,2025-08-21,Dryer,Laundry,3087,0.9,True
126,2025-08-21,Heater,Garage,1931,3.1,False
126,2025-08-21,Microwave,Kitchen,1084,1.0,False
126,2025-08-21,Washing Machine,Laundry,535,1.9,False
126,2025-08-21,Laptop,Office,70,6.5,True
126,2025-08-22,Desk Lamp,Office,49,5.9,False
126,2025-08-22,Microwave,Kitchen,1285,0.8,False
126,2025-08-22,Heater,Garage,1902,3.2,False
126,2025-08-22,Washing Machine,Laundry,469,1.9,False
126,2025-08-22,Refrigerator,Kitchen,156,24.0,True
126,2025-08-22,Air Conditioner,Bedroom,1445,6.5,False
126,2025-08-22,Laptop,Office,73,4.8,True
126,2025-08-23,Washing Machine,Laundry,499,1.6,False
126,2025-08-23,Heater,Garage,1826,3.4,True
126,2025-08-23,Television,Living Room,180,5.5,True
126,2025-08-23,Laptop,Office,73,4.3,True
126,2025-08-23,Desk Lamp,Office,57,3.1,True
126,2025-08-24,Microwave,Kitchen,1182,1.0,False
126,2025-08-24,Washing Machine,Laundry,498,1.5,False
126,2025-08-24,Air Conditioner,Bedroom,1585,6.7,False
126,2025-08-24,Refrigerator,Kitchen,140,24.0,True
126,2025-08-24,Dryer,Laundry,2882,1.1,False
126,2025-08-25,Refrigerator,Kitchen,143,24.0,True
126,2025-08-25,Ceiling Fan,Bedroom,83,7.7,False
126,2025-08-25,Desk Lamp,Office,44,7.2,True
126,2025-08-25,Television,Living Room,224,5.2,True
126,2025-08-25,Washing Machine,Laundry,481,1.8,False
126,2025-08-25,Air Conditioner,Bedroom,1529,4.1,False
126,2025-08-26,Microwave,Kitchen,1037,0.8,False
126,2025-08-26,Desk Lamp,Office,41,2.1,True
126,2025-08-26,Heater,Garage,1794,2.9,False
126,2025-08-26,Dryer,Laundry,2929,1.1,False
126,2025-08-26,Ceiling Fan,Bedroom,90,8.4,True
126,2025-08-26,Air Conditioner,Bedroom,1587,8.0,False
126,2025-08-26,Television,Living Room,192,2.6,True
126,2025-08-27,Heater,Garage,1641,3.2,False
126,2025-08-27,Laptop,Office,70,6.1,True
126,2025-08-27,Ceiling Fan,Bedroom,75,10.8,False
126,2025-08-27,Washing Machine,Laundry,522,1.7,True
126,2025-08-27,Air Conditioner,Bedroom,1543,6.7,False
126,2025-08-28,Washing Machine,Laundry,533,1.3,False
126,2025-08-28,Laptop,Office,70,7.8,True
126,2025-08-28,Refrigerator,Kitchen,169,24.0,True
126,2025-08-28,Microwave,Kitchen,1286,0.8,False
126,2025-08-28,Ceiling Fan,Bedroom,81,9.7,False
126,2025-08-28,Air Conditioner,Bedroom,1415,6.3,False
126,2025-08-28,Television,Living Room,201,4.0,True
126,2025-09-01,Television,Living Room,211,4.3,True
126,2025-09-01,Desk Lamp,Office,34,7.6,True
126,2025-09-01,Air Conditioner,Bedroom,1465,9.3,False
126,2025-09-01,Dryer,Laundry,3014,0.9,True
126,2025-09-01,Washing Machine,Laundry,515,2.0,True
126,2025-09-01,Refrigerator,Kitchen,157,24.0,True
126,2025-09-02,Laptop,Office,69,7.2,True
126,2025-09-02,Heater,Garage,1963,2.7,False
126,2025-09-02,Ceiling Fan,Bedroom,78,11.3,False
126,2025-09-02,Refrigerator,Kitchen,143,24.0,True
126,2025-09-02,Air Conditioner,Bedroom,1534,8.4,True
126,2025-09-03,Refrigerator,Kitchen,140,24.0,True
126,2025-09-03,Desk Lamp,Office,55,5.3,True
126,2025-09-03,Microwave,Kitchen,1057,0.6,False
126,2025-09-03,Laptop,Office,73,6.2,True
126,2025-09-03,Washing Machine,Laundry,503,1.1,False
126,2025-09-03,Television,Living Room,219,4.4,True
126,2025-09-03,Dryer,Laundry,3097,0.9,False
126,2025-09-04,Laptop,Office,60,3.4,False
126,2025-09-04,Heater,Garage,1947,4.7,False
126,2025-09-04,Television,Living Room,199,4.2,False
126,2025-09-04,Desk Lamp,Office,50,2.7,True
126,2025-09-04,Air Conditioner,Bedroom,1417,6.6,False
126,2025-09-04,Washing Machine,Laundry,501,1.3,True
126,2025-09-04,Microwave,Kitchen,1229,0.9,False
126,2025-09-04,Ceiling Fan,Bedroom,77,6.9,True
126,2025-09-05,Ceiling Fan,Bedroom,74,9.7,True
126,2025-09-05,Microwave,Kitchen,1107,0.6,False
126,2025-09-05,Refrigerator,Kitchen,148,24.0,True
126,2025-09-05,Air Conditioner,Bedroom,1518,5.3,False
126,2025-09-05,Laptop,Office,77,4.6,True
126,2025-09-05,Washing Machine,Laundry,485,1.7,False
126,2025-09-05,Television,Living Room,197,2.1,True
126,2025-09-05,Desk Lamp,Office,32,4.6,True
126,2025-09-06,Television,Living Room,231,3.2,True
126,2025-09-06,Heater,Garage,1795,2.7,False
126,2025-09-06,Dryer,Laundry,2936,1.3,False
126,2025-09-06,Desk Lamp,Office,50,7.6,True
126,2025-09-06,Laptop,Office,71,4.0,True
126,2025-09-06,Ceiling Fan,Bedroom,87,7.6,True
126,2025-09-07,Refrigerator,Kitchen,148,24.0,True
126,2025-09-07,Washing Machine,Laundry,460,1.4,False
126,2025-09-07,Desk Lamp,Office,41,5.2,True
126,2025-09-07,Air Conditioner,Bedroom,1440,9.4,False
126,2025-09-07,Television,Living Room,249,4.5,True
126,2025-09-08,Laptop,Office,72,7.4,True
126,2025-09-08,Desk Lamp,Office,49,6.3,True
126,2025-09-08,Air Conditioner,Bedroom,1454,6.1,False
126,2025-09-08,Television,Living Room,217,2.9,True
126,2025-09-08,Washing Machine,Laundry,451,1.8,False
126,2025-09-08,Heater,Garage,1758,2.5,False
126,2025-09-08,Dryer,Laundry,2882,1.1,False
126,2025-09-08,Ceiling Fan,Bedroom,84,6.1,True
126,2025-09-09,Air Conditioner,Bedroom,1459,8.7,False
126,2025-09-09,Ceiling Fan,Bedroom,83,11.8,True
126,2025-09-09,Heater,Garage,1616,4.0,False
126,2025-09-09,Laptop,Office,60,3.1,True
126,2025-09-09,Refrigerator,Kitchen,165,24.0,True
126,2025-09-09,Washing Machine,Laundry,508,1.5,False
126,2025-09-09,Dryer,Laundry,2868,1.4,False
126,2025-09-09,Microwave,Kitchen,1037,0.7,False
126,2025-09-10,Laptop,Office,79,6.8,True
126,2025-09-10,Television,Living Room,249,2.4,True
126,2025-09-10,Dryer,Laundry,3030,1.4,False
126,2025-09-10,Ceiling Fan,Bedroom,83,6.5,True
126,2025-09-10,Air Conditioner,Bedroom,1567,5.3,True
126,2025-09-10,Microwave,Kitchen,1267,0.9,False
126,2025-09-10,Desk Lamp,Office,50,7.5,True
126,2025-09-11,Desk Lamp,Office,57,6.7,True
126,2025-09-11,Air Conditioner,Bedroom,1510,4.5,False
126,2025-09-11,Ceiling Fan,Bedroom,84,11.6,True
126,2025-09-11,Heater,Garage,1812,3.7,False
126,2025-09-11,Television,Living Room,209,2.7,True
126,2025-09-12,Heater,Garage,1989,3.4,False
126,2025-09-12,Laptop,Office,70,5.9,False
126,2025-09-12,Ceiling Fan,Bedroom,70,6.1,True
126,2025-09-12,Microwave,Kitchen,1018,0.6,False
126,2025-09-12,Refrigerator,Kitchen,163,24.0,True
126,2025-09-13,Washing Machine,Laundry,497,1.4,True
126,2025-09-13,Ceiling Fan,Bedroom,71,11.2,True
126,2025-09-13,Laptop,Office,74,4.4,True
126,2025-09-13,Dryer,Laundry,3074,0.9,False
126,2025-09-13,Heater,Garage,1970,3.1,False
126,2025-09-14,Ceiling Fan,Bedroom,71,10.6,True
126,2025-09-14,Air Conditioner,Bedroom,1455,6.0,False
126,2025-09-14,Heater,Garage,1605,5.0,False
126,2025-09-14,Laptop,Office,70,7.0,True
126,2025-09-14,Desk Lamp,Office,42,2.4,True
126,2025-09-15,Ceiling Fan,Bedroom,73,11.5,True
126,2025-09-15,Washing Machine,Laundry,517,1.9,False
126,2025-09-15,Laptop,Office,63,6.3,True
126,2025-09-15,Refrigerator,Kitchen,143,24.0,False
126,2025-09-15,Desk Lamp,Office,34,6.2,True
126,2025-09-16,Ceiling Fan,Bedroom,82,6.8,True
126,2025-09-16,Desk Lamp,Office,33,3.1,True
126,2025-09-16,Refrigerator,Kitchen,144,24.0,True
126,2025-09-16,Washing Machine,Laundry,498,1.7,False
126,2025-09-16,Laptop,Office,61,4.7,True
126,2025-09-17,Washing Machine,Laundry,494,1.1,False
126,2025-09-17,Microwave,Kitchen,1007,0.8,False
126,2025-09-17,Dryer,Laundry,3178,1.5,False
126,2025-09-17,Laptop,Office,77,4.2,True
126,2025-09-17,Refrigerator,Kitchen,161,24.0,True
126,2025-09-17,Desk Lamp,Office,57,2.5,False
126,2025-09-18,Microwave,Kitchen,1169,0.9,False
126,2025-09-18,Air Conditioner,Bedroom,1512,8.8,False
126,2025-09-18,Washing Machine,Laundry,488,1.9,False
126,2025-09-18,Desk Lamp,Office,50,7.4,True
126,2025-09-18,Heater,Garage,1690,4.2,False
126,2025-09-18,Television,Living Room,224,3.3,True
126,2025-09-18,Ceiling Fan,Bedroom,87,7.9,True
126,2025-09-19,Desk Lamp,Office,58,4.5,True
126,2025-09-19,Laptop,Office,74,5.7,True
126,2025-09-19,Air Conditioner,Bedroom,1486,5.1,False
126,2025-09-19,Refrigerator,Kitchen,142,24.0,True
126,2025-09-19,Ceiling Fan,Bedroom,85,9.3,True
126,2025-09-19,Dryer,Laundry,3058,1.3,False
126,2025-09-19,Television,Living Room,198,3.8,True
126,2025-09-20,Ceiling Fan,Bedroom,75,9.8,True
126,2025-09-20,Desk Lamp,Office,30,3.4,True
126,2025-09-20,Washing Machine,Laundry,532,1.2,False
126,2025-09-20,Refrigerator,Kitchen,153,24.0,True
126,2025-09-20,Television,Living Room,204,5.5,False
126,2025-09-20,Air Conditioner,Bedroom,1448,9.2,False
126,2025-09-21,Laptop,Office,70,5.7,True
126,2025-09-21,Dryer,Laundry,2985,1.2,True
126,2025-09-21,Refrigerator,Kitchen,158,24.0,False
126,2025-09-21,Ceiling Fan,Bedroom,79,11.6,True
126,2025-09-21,Desk Lamp,Office,32,4.2,True
126,2025-09-22,Washing Machine,Laundry,509,1.2,True
126,2025-09-22,Desk Lamp,Office,37,2.1,True
126,2025-09-22,Television,Living Room,248,4.8,True
126,2025-09-22,Dryer,Laundry,2812,1.1,False
126,2025-09-22,Laptop,Office,79,4.8,True
126,2025-09-22,Microwave,Kitchen,1007,1.0,False
126,2025-09-22,Refrigerator,Kitchen,164,24.0,True
126,2025-09-22,Air Conditioner,Bedroom,1415,9.7,True
126,2025-09-23,Washing Machine,Laundry,521,1.1,False
126,2025-09-23,Television,Living Room,242,2.9,True
126,2025-09-23,Refrigerator,Kitchen,148,24.0,True
126,2025-09-23,Air Conditioner,Bedroom,1488,5.6,False
126,2025-09-23,Ceiling Fan,Bedroom,77,9.5,True
126,2025-09-23,Dryer,Laundry,2973,1.1,False
126,2025-09-23,Desk Lamp,Office,32,4.7,False
126,2025-09-24,Dryer,Laundry,2997,1.3,False
126,2025-09-24,Ceiling Fan,Bedroom,71,7.5,True
126,2025-09-24,Television,Living Room,245,5.9,True
126,2025-09-24,Washing Machine,Laundry,512,1.3,True
126,2025-09-24,Desk Lamp,Office,39,6.2,True
126,2025-09-24,Heater,Garage,1607,2.1,False
126,2025-09-25,Ceiling Fan,Bedroom,83,7.1,True
126,2025-09-25,Air Conditioner,Bedroom,1413,4.2,False
126,2025-09-25,Heater,Garage,1795,3.5,False
126,2025-09-25,Television,Living Room,205,4.2,True
126,2025-09-25,Laptop,Office,69,3.4,True
126,2025-09-25,Refrigerator,Kitchen,143,24.0,True
126,2025-09-26,Ceiling Fan,Bedroom,90,11.8,True
126,2025-09-26,Desk Lamp,Office,54,3.3,True
126,2025-09-26,Refrigerator,Kitchen,170,24.0,True
126,2025-09-26,Laptop,Office,79,6.8,True
126,2025-09-26,Washing Machine,Laundry,496,1.5,False
126,2025-09-26,Air Conditioner,Bedroom,1467,5.0,False
126,2025-09-26,Television,Living Room,184,2.5,True
126,2025-09-26,Heater,Garage,1853,2.2,False
126,2025-09-27,Refrigerator,Kitchen,146,24.0,True
126,2025-09-27,Microwave,Kitchen,1154,0.8,False
126,2025-09-27,Dryer,Laundry,3074,1.2,False
126,2025-09-27,Desk Lamp,Office,49,6.6,True
126,2025-09-27,Television,Living Room,238,5.2,True
126,2025-09-27,Heater,Garage,1774,2.8,False
126,2025-09-27,Washing Machine,Laundry,514,1.1,False
126,2025-09-27,Laptop,Office,65,4.7,True
126,2025-09-28,Ceiling Fan,Bedroom,86,10.7,True
126,2025-09-28,Air Conditioner,Bedroom,1561,6.5,False
126,2025-09-28,Washing Machine,Laundry,492,1.2,True
126,2025-09-28,Refrigerator,Kitchen,166,24.0,False
126,2025-09-28,Microwave,Kitchen,1287,0.7,True
